1602284400,520547,173667,201957,313604,267171,33276,51419
1601679600,464516,168929,175778,266827,243035,28759,45704
1601074800,493573,171053,182188,293322,265848,29198,45537
1600470000,462819,165393,173120,269930,243152,27495,46547
1599865200,466640,162209,181392,276847,238718,27583,46529
1599260400,460359,156378,180789,275871,228821,28110,50749
1598655600,435469,159370,155384,247902,232664,28197,47420
1598050800,522554,183174,168519,310280,304899,29100,49136
1597446000,505974,179695,157139,298164,298565,28116,50270
1596841200,479929,170893,165170,281536,265388,27499,49372
1596236400,462888,162675,159661,273890,256471,26323,46756
1595631600,483480,169146,162049,289394,274533,24941,46898
1595026800,490448,174623,167267,290657,279519,25167,43661
1594422000,496820,192055,152094,277856,305858,26909,38867
1593817200,484999,192714,149222,265236,295022,27050,40757
1593212400,570036,231124,172578,308740,353683,30171,43776
1592607600,538242,209834,173694,300670,320055,27737,44494
1592002800,501935,192751,166714,278438,291637,30745,43584
1591398000,516193,204764,182668,280370,289167,31061,44359
1590793200,504578,208756,179731,267202,280744,28620,44103
1590188400,504512,210075,171451,264560,288712,29877,44350
1589583600,474540,193764,175957,253094,255568,27682,43014
1588978800,467969,187254,176472,252347,248298,28368,43199
1588374000,453802,178186,180304,246615,230230,29000,43268
1587769200,504116,180381,193389,292041,263954,31693,46772
1587164400,504792,173165,187778,298695,268909,32932,48105
1586559600,493604,171927,188928,288365,256399,33312,48278
1585954800,494478,169121,197755,292524,248313,32833,48410
1585353600,495295,160899,171411,304811,278470,29585,45414
1584748800,519290,168281,154566,322369,319003,28640,45721
1584144000,546604,168736,172528,347148,325749,30721,48325
1583539200,533295,166947,167291,334447,314670,31900,51333
1582934400,557399,158554,178032,366384,325948,32461,53419
1582329600,647497,178965,216930,431833,371531,36698,59036
1581724800,634249,181700,201203,417084,374812,35465,58234
1581120000,650138,181887,213194,432249,380376,36002,56568
1580515200,630775,178188,205816,417489,370377,35098,54583
1579910400,645472,187284,212916,423098,377179,35089,55377
1579305600,604320,183849,200808,386968,352277,33502,51235
1578700800,553359,178260,191635,344049,313824,31050,47899
1576886400,513996,161659,175914,322155,290856,30182,47226
1576281600,466224,153427,157206,283221,266214,29575,42804
1575676800,450615,143281,156620,277252,251254,30081,42741
1575072000,433889,144905,147830,259922,241807,29062,44252
1574467200,499389,179635,167136,289944,285039,29809,47214
1573862400,527940,182413,174677,315154,308285,30372,44977
1573257600,525413,178981,173632,316193,308887,30240,42894
1572652800,518097,172894,174286,314721,300328,30482,43483
1572044400,541212,169583,176372,339746,320350,31884,44492
1571439600,516692,172566,155592,315588,319912,28539,41189
1570834800,492001,159446,137217,302987,312113,29569,42672
1570230000,468623,143564,128956,297266,297829,27793,41838
1569625200,446663,136280,125741,282354,279542,28029,41380
1569020400,458093,138758,129763,292342,286888,26993,41442
1568415600,465009,138068,127035,299413,295872,27527,42102
1567810800,448721,138535,119682,281349,286595,28837,42443
1567206000,445985,137229,135148,280560,266895,28196,43942
1566601200,526773,167647,165244,328635,316217,30491,45313
1565996400,522159,159220,163267,331548,313763,31391,45130
1565391600,527403,171983,176580,322091,303277,33330,47546
1564786800,496762,164898,178373,299625,271963,32240,46425
1564182000,523620,161211,170407,328814,306660,33595,46554
1563577200,504375,154083,173817,317165,285161,33127,45397
1562972400,486419,147226,170832,307274,268967,31919,46620
1562367600,482398,144029,176614,305871,260461,32498,45323
1561762800,496355,152695,179964,308615,269396,35045,46995
1561158000,606510,181260,207396,388174,351924,37076,47190
1560553200,587649,189651,190098,360965,349178,37033,48373
1559948400,604140,190604,180238,375929,377722,37606,46180
1559343600,595814,194823,178093,362997,371476,37995,46246
1558738800,600372,199668,169690,361727,383340,38978,47342
1558134000,620326,217814,157110,359192,415549,43318,47665
1557529200,588174,203742,138267,339267,402279,45164,47628
1556924400,579436,208344,136646,325673,394904,45419,47886
1556319600,613282,213692,152848,353956,410216,45635,50219
1555714800,602301,212712,155762,341613,394899,47975,51639
1555110000,597702,209909,165200,339790,379688,48003,52814
1554505200,621938,212867,166125,360738,402684,48333,53128
1553904000,618565,213952,159610,356453,408321,48159,50633
1553299200,650312,221678,162316,378376,439644,50258,48352
1552694400,655148,220961,160905,382472,445545,51716,48698
1552089600,602962,209646,146703,341848,405603,51467,50656
1551484800,567778,208805,152365,309605,361207,49367,54206
1550880000,614790,223200,182537,345459,378876,46131,53377
1550275200,577232,198423,185321,336250,340095,42558,51815
1549670400,583346,197878,192947,343739,340602,41729,49798
1549065600,572520,205548,186754,325799,337462,41174,48303
1548460800,564730,189905,182588,336028,334988,38797,47153
1547856000,551978,189787,179711,322696,323354,39495,48912
1547251200,547663,189192,176008,320029,324649,38442,47006
1546560000,542214,200218,175692,302235,320462,39761,46059
1545955200,521427,188293,173988,297447,300992,35687,46447
1545436800,538634,183033,178936,319464,313772,36138,45926
1544832000,518577,188286,164008,296839,308633,33451,45935
1544227200,523682,193949,166781,294045,311718,35687,45183
1543622400,528844,204453,162347,283598,316884,40793,49613
1543017600,603702,222207,191745,338406,362563,43089,49393
1542412800,623342,226993,205327,356216,369345,40134,48670
1541808000,682492,269164,234087,369379,398499,43949,49907
1541203200,687108,276079,238131,365783,396562,45246,52416
1540594800,636495,247047,226699,347489,362907,41959,46889
1539990000,630259,241404,230480,347737,353243,41118,46536
1539385200,621138,236149,221630,344385,352341,40604,47166
1538780400,613383,231308,220058,341132,346433,40943,46894
1538175600,585740,219434,212256,325931,323571,40377,49915
1537570800,616694,224869,219933,352470,349002,39355,47759
1536966000,592719,215594,225245,338311,319883,38815,47591
1536361200,577239,204219,233471,333640,295414,39381,48354
1535756400,569779,211884,251719,315132,268311,42764,49751
1535151600,660739,228075,279781,387534,330927,45130,50030
1534546800,661149,225150,278132,392664,332073,43334,50943
1533942000,678322,240969,292717,394036,330817,43317,54788
1533337200,650116,240386,275391,371745,320105,37984,54619
1532732400,599702,236429,241513,331381,310483,31892,47706
1532127600,610468,239026,234900,339024,327421,32418,48146
1531522800,598545,237657,226523,330390,322825,30497,49197
1530918000,595898,229781,221216,336210,326273,29907,48410
1530313200,589541,236521,214925,323755,327607,29264,47009
1529708400,652757,251964,233602,369732,370988,31062,48167
1529103600,699899,252531,259937,409927,386765,37442,53197
1528498800,687020,254468,263958,396339,373994,36214,49069
1527894000,696143,247661,260323,411847,384583,36636,51239
1527289200,652504,225105,231650,391154,373159,36244,47696
1526684400,605554,215619,212490,357178,348838,32757,44226
1526079600,611968,213340,217183,366091,349712,32537,45073
1525474800,612147,226191,208896,353950,357724,32005,45525
1524870000,582582,225155,185108,325630,354046,31796,43427
1524265200,612485,226743,193156,351798,372944,33943,46385
1523660400,630569,223227,190448,371834,392258,35507,47862
1523055600,629801,238104,189039,354932,395542,36766,45221
1522450800,623639,237673,187355,351555,391230,34411,45053
1521849600,613525,219332,187007,356629,380994,37563,45524
1521244800,635650,216511,197579,379613,390820,39525,47251
1520640000,615814,206586,194941,370252,374889,38976,45985
1520035200,559662,202668,161251,319792,352635,37202,45777
1519430400,639559,219802,172437,376993,415759,42763,51362
1518825600,665032,223770,187235,396546,425864,44716,51934
1518220800,673598,240327,179563,386947,448046,46324,45990
1517616000,681306,248024,180345,386898,452013,46383,48948
1517011200,682931,274897,160101,361320,476480,46714,46349
1516406400,669281,272692,162720,350356,461476,46233,45085
1515801600,639461,251212,152792,341050,438478,47199,48192
1515196800,626431,250433,149231,329712,429914,46286,47287
1514592000,622514,251709,139267,323290,436006,47516,47241
1513987200,652326,259116,141482,344667,464016,48543,46828
1513382400,644349,254028,138241,341095,458973,49225,47134
1512777600,581401,226952,138296,309857,397134,44591,45970
1512172800,598396,234446,142719,314935,407739,49015,47937
1511568000,697047,257536,176138,390739,471774,48771,49134
1510963200,704038,262200,180596,392959,474165,48879,49276
1510358400,708502,275768,179582,382461,478513,50274,50409
1509753600,702662,264329,183956,385081,469280,53251,49426
1509145200,647209,231453,172821,369528,423493,46227,50895
1508540400,608080,212136,156428,350309,401507,45635,50145
1507935600,583852,205345,156930,334471,376572,44037,50350
1507330800,552053,200538,154519,310388,348709,41126,48825
1506726000,533550,188726,140008,302354,345663,42469,47878
1506121200,548266,187365,137005,314773,363749,46128,47513
1505516400,548631,189778,139531,312288,362033,46565,47067
1504911600,548879,193851,138545,308117,362050,46912,48285
1504306800,547694,196127,148866,305156,352062,46410,46765
1503702000,650366,220356,177852,380810,423304,49199,49210
1503097200,596902,204336,180260,346377,367112,46189,49530
1502492400,572828,200654,189615,328926,337013,43246,46200
1501887600,563534,197563,207621,322395,307907,43577,48006
1501282800,541295,188885,209352,310785,286981,41626,44963
1500678000,581547,186425,220027,347729,316029,47392,45490
1500073200,590898,190124,224064,356114,319633,44660,47201
1499382000,547262,180200,181265,325146,312315,41915,53682
1498863600,480455,163705,151532,274647,286375,42104,42548
1498258800,588265,183964,158037,359715,384099,44587,46130
1497654000,556853,191475,120610,319303,393349,46075,42894
1497049200,576156,207295,124115,319691,411507,49168,40533
1496444400,566189,205420,113751,311077,408652,49692,43786
1495839600,566325,191104,109922,323726,414704,51497,41701
1495234800,558645,202385,107981,306734,409686,49526,40978
1494630000,531789,193724,109525,290229,380040,47836,42224
1494025200,557093,210703,113407,297547,401765,48845,41921
1493420400,594469,246970,112878,293781,437073,53718,44518
1492815600,620081,253212,140056,313394,434395,53474,45628
1492210800,613152,240740,138223,319919,426918,52493,48011
1491606000,616119,234805,134102,327431,435636,53882,46381
1491001200,605728,234817,132895,319379,427403,51532,45430
