1572044400,2073951,865562,920197,869422,927550,338967,226204
1571439600,2042653,822628,899192,872262,911626,347763,231835
1570834800,2110757,849597,936730,900140,953132,361020,220895
1570230000,2042308,820824,886798,869167,942525,352318,212987
1569625200,2012801,835707,853941,834485,944887,342610,213974
1569020400,2070638,860198,873720,866846,983563,343595,213356
1568415600,2075792,878241,918280,865402,937362,332150,220151
1567810800,1989742,850972,922287,809276,844117,329494,223338
1567206000,2032700,881727,975219,820070,826365,330902,231116
1566601200,2327438,952555,1091356,1036777,995805,338106,240277
1565996400,2351921,946830,1164456,1061684,924099,343406,263364
1565391600,2348072,925759,1220791,1057704,876654,364610,250627
1564786800,2295213,880280,1197651,1049463,842768,365470,254794
1564182000,2399315,901575,1250494,1128983,884233,368757,264588
1563577200,2424021,903806,1294749,1148197,864101,372019,265171
1562972400,2382235,882632,1263637,1132574,858357,367030,260241
1562367600,2319482,860767,1231157,1100465,825091,358250,263235
1561762800,2379990,894619,1274980,1103264,818111,382108,286900
1561158000,2708872,1010855,1348108,1305671,1064156,392345,296607
1560553200,2573005,961367,1247057,1240179,1040186,371459,285762
1559948400,2549467,961203,1234412,1216008,1026422,372256,288633
1559343600,2495825,949488,1127814,1158844,1091510,387493,276500
1558738800,2361019,935659,994609,1084997,1119084,340362,247325
1558134000,2117253,886129,755957,919657,1150747,311468,210550
1557529200,2033686,832849,692317,894742,1136260,306094,205108
1556924400,2025935,850184,678860,881967,1142522,293785,204553
1556319600,2294839,991199,801094,998227,1268786,305413,224958
1555714800,2233832,948923,782446,976049,1228625,308861,222762
1555110000,2165129,912024,771967,947284,1169391,305820,223770
1554505200,2217004,918775,810235,1000374,1191548,297855,215221
1553904000,2202441,894005,831220,1016271,1154253,292166,216969
1553299200,2223346,906904,779121,1034510,1232792,281933,211434
1552694400,2150365,878377,743340,1002400,1194875,269588,212150
1552089600,2011395,826685,752901,927805,1041765,256904,216728
1551484800,1973341,821183,813108,900954,934715,251204,225517
1550880000,2145138,933073,903928,970557,1002342,241508,238868
1550275200,2104872,892839,933878,969883,927798,242151,243197
1549670400,2070787,842579,922903,991530,908652,236678,239231
1549065600,2018548,838863,910517,948501,874481,231184,233551
1548460800,1989188,811174,916126,952584,840470,225430,232591
1547856000,1958642,810717,900735,922105,828623,225821,229285
1547251200,1923679,792152,926350,911752,775968,219776,221361
1546560000,1880756,812247,922659,856524,740245,211986,217853
1545955200,1856868,801211,940663,848432,694905,207225,221300
1545436800,1903441,810009,986559,886618,697028,206812,219854
1544832000,1900969,821951,973619,866595,709411,212424,217938
1544227200,1883246,812134,921065,856550,749250,214562,212930
1543622400,1918320,893633,919989,802699,774708,221989,223625
1543017600,2138019,968272,1004112,946197,897889,223551,236018
1542412800,2154088,937601,989339,998144,918602,218345,246148
1541808000,2139071,903168,970362,1013995,924181,221908,244529
1541203200,2069827,901249,938295,955002,879429,213576,252103
1540594800,2080617,887877,941912,980237,892943,212502,245762
1539990000,2063836,879177,940579,970257,886424,214402,236834
1539385200,2069913,896856,897297,962705,942213,210351,230403
1538780400,2101050,911757,902954,977708,973980,211586,224116
1538175600,2127915,938798,879161,974508,1026840,214608,221914
1537570800,2162153,960196,860306,983640,1069860,218317,231988
1536966000,2085115,901213,886527,981569,975328,202334,223260
1536361200,2058661,880083,868476,974511,965660,204066,224525
