1569020400,1177110,384663,749389,724068,395759,68378,31961
1568415600,1125346,363782,710804,690595,380821,70968,33721
1567810800,1217186,377688,779300,765357,400659,74142,37229
1567206000,1215303,372097,770920,765208,403835,77998,40548
1566601200,1189816,376693,762804,741691,392045,71431,34968
1565996400,1183351,370588,749283,741271,397003,71493,37066
1565391600,1112432,332536,711218,710175,363551,69720,37662
1564786800,964960,296715,624138,597884,305037,70362,35786
1564182000,1088147,372828,691248,634013,354183,81305,42715
1563577200,1038695,349110,662182,613298,334025,76286,42488
1562972400,1010098,326210,636418,609513,334958,74375,38722
1562367600,1031393,319942,644699,641608,346785,69843,39908
1561762800,1014917,320774,623682,626367,347403,67777,43832
1561158000,858867,258977,514575,540732,305199,59159,39093
1560553200,764776,233776,458181,476398,270457,54603,36138
1559948400,720079,219446,412141,443997,268331,56637,39608
1559343600,669686,262679,371412,349053,263520,57955,34757
1558738800,724237,259399,360582,404764,325075,60075,38579
1558134000,740685,245009,386012,435521,307073,60155,47601
1557529200,665348,226819,327255,384181,306034,54349,32059
1556924400,637690,230690,324372,352721,282571,54280,30747
1556319600,673157,247968,305729,369481,333459,55707,33968
1555714800,674009,238712,319126,375227,319510,60070,35372
1555110000,677719,224517,370959,393344,276000,59858,30760
1554505200,658649,230737,354889,372496,273526,55415,30233
1553904000,744171,255099,425247,419855,282730,69217,36194
1553299200,774937,286943,428849,427723,315596,60272,30493
1552694400,773326,284599,414966,425011,326159,63716,32200
1552089600,699480,246856,371406,393629,296233,58994,31841
1551484800,742474,242538,428797,442296,281362,57640,32316
1550880000,826311,278983,471355,490409,319781,56919,35175
1550275200,735815,268113,417207,413755,287203,53947,31405
1549670400,742347,267624,421710,419229,288462,55494,32174
1549065600,731659,264135,408162,413856,289666,53669,33830
1548460800,767712,295686,411399,412473,315534,59553,40777
1547856000,758539,280499,414365,423888,310911,54151,33262
1547251200,706555,237304,381077,415796,294504,53455,30974
1546560000,705063,230208,396854,422906,278002,51949,30207
1545955200,716336,235398,384996,430783,299428,50154,31912
1545436800,649633,226961,332655,372384,284887,50287,32091
1544832000,616571,221884,308404,344371,275669,50315,32496
1544227200,602198,219551,282771,338251,285531,44397,33897
1543622400,629993,258894,270447,322040,324558,49060,34987
1543017600,781916,314325,334671,418077,413460,49513,33785
1542412800,786537,312278,302244,421673,444604,52585,39688
1541808000,746222,282328,316219,407831,395621,56063,34382
1541203200,720853,274497,300424,391410,385434,54945,34994
1540594800,758944,279663,327246,423798,395395,55483,36303
1539990000,739876,278174,309175,406725,391766,54976,38935
1539385200,705337,286536,243919,364822,421821,53979,39598
1538780400,690249,275560,254535,359578,394779,55112,40935
1538175600,678450,272187,251859,354738,387501,51524,39090
1537570800,717124,287419,269604,379937,408855,49769,38665
1536966000,713486,283350,264057,376293,404809,53844,44620
1536361200,717213,282866,257444,378728,412984,55618,46784
1535756400,719898,277004,275425,393571,410524,49321,33947
1535151600,772428,295127,282418,426382,450346,50918,39663
1534546800,741105,283103,271530,404050,429400,53951,40175
1533942000,684599,256690,264925,373079,380074,54829,39600
1533337200,661303,241323,273062,363898,346965,56082,41277
1532732400,751269,278899,328719,412415,380083,59956,42467
1532127600,768264,289143,346234,420474,381583,58647,40446
1531522800,719736,260383,350258,399871,330815,59482,38663
1530918000,714279,268386,351266,388512,322193,57381,40820
1530313200,664598,259060,345491,349610,284619,55928,34489
1529708400,691070,259068,362077,378549,294800,53453,34193
1529103600,651671,246328,383609,351370,235910,53973,32151
