1576886400,353833,157979,203881,184461,140875,11391,9076
1576281600,364471,165310,204416,187449,149838,11712,10216
1575676800,347548,169533,192858,165722,144764,12292,9925
1575072000,331999,163274,177817,156992,145770,11733,8413
1574467200,312876,157137,159243,136897,139073,18842,14560
1573862400,335383,178314,178356,135919,140105,21151,16921
1573257600,376077,198713,175884,155385,184618,21978,15575
1572652800,368630,193186,157421,149112,194804,26331,16404
1572044400,371646,195695,155099,152944,203565,23006,12982
1571439600,360385,190169,148797,142244,195230,27972,16358
1570834800,327985,170682,139391,132861,174234,24442,14360
1570230000,314876,159285,139091,134025,163818,21567,11966
1569625200,314184,159626,139483,131849,162781,22709,11920
1569020400,304078,158646,139921,124432,153224,21000,10934
1568415600,322341,161309,131222,141573,181340,19458,9779
1567810800,317910,163927,131518,134738,176369,19245,10022
1567206000,305301,156647,129622,128931,164265,19723,11415
1566601200,309232,160378,132450,127623,163835,21231,12946
1565996400,307523,162853,143374,123892,152110,20777,12039
1565391600,356788,182711,168749,153513,175796,20566,12244
1564786800,343729,180530,171903,141453,158994,21748,12833
1564182000,331032,174072,175792,138040,144338,18920,10901
1563577200,325889,169929,174130,137376,140885,18584,10875
1562972400,329448,169752,176596,141075,141176,18620,11676
1562367600,331337,175282,174098,137560,145363,18497,11877
1561762800,337398,179209,164625,140229,162382,17960,10391
1561158000,333118,180048,161892,133351,160694,19720,10532
1560553200,367686,188520,175706,153943,178935,25224,13045
1559948400,401659,198324,181570,181911,207261,21423,12827
1559343600,416512,203690,167421,189569,239015,23254,10076
1558738800,407100,198558,153281,183968,242577,24573,11242
1558134000,405610,201575,153825,177272,239895,26763,11891
1557529200,413606,208640,157031,178213,245702,26754,10874
1556924400,387062,192077,144998,169790,230375,25195,11688
1556319600,392435,197710,145624,168767,234837,25959,11973
1555714800,397332,201232,148450,164861,235054,31239,13828
1555110000,421042,202706,156424,188704,251370,29633,13248
1554505200,434125,215996,164301,187636,256455,30494,13369
1553904000,415293,204713,154039,182941,249350,27639,11903
1553299200,394244,198278,147854,169478,235662,26487,10727
1552694400,384338,193608,139400,164727,233842,26005,11097
1552089600,378418,194121,142003,160144,225099,24154,11316
1551484800,370731,189042,137695,157327,221610,24361,11425
1550880000,334120,171966,126284,141626,198571,20528,9267
1550275200,342512,183983,145992,136972,185247,21557,11272
1549670400,365123,183703,150982,160587,202066,20832,12075
1549065600,369574,187166,146532,161553,211993,20855,11048
1548460800,349787,179296,138923,150891,201026,19601,9839
1547856000,341403,182112,135980,138928,195811,20364,9612
1547251200,333495,178140,136190,136429,188317,18927,8990
1546560000,325676,178909,132837,129144,184691,17623,8149
1545955200,322908,177194,132207,128163,182245,17551,8457
1545436800,318487,175462,133727,127012,177668,16012,7091
1544832000,313327,175378,138541,123266,167457,14684,7330
1544227200,292219,168267,137677,110917,147453,13035,7088
1543622400,281974,160026,137702,110371,136808,11577,7464
1543017600,279919,156051,133925,112336,138225,11532,7768
1542412800,286834,162517,137252,111269,140882,13048,8699
1541808000,343467,191291,169295,139589,165412,12586,8758
1541203200,352671,185836,159235,153667,184024,13169,9412
1540594800,357230,180640,147478,163140,201481,13452,8272
1539990000,366393,191610,140665,160092,215947,14690,9781
1539385200,393895,205621,137320,169284,245522,18990,11052
1538780400,405420,206205,126732,177450,266348,21766,12340
1538175600,407647,208738,118903,177524,279258,21385,9486
1537570800,402854,207118,113170,171895,278545,23842,11140
1536966000,388442,197672,109645,168581,267874,22190,10923
1536361200,385063,196346,108365,168701,268004,20014,8693
1535756400,372462,189488,104664,163532,258735,19442,9064
1535151600,371301,187623,99037,164627,263835,19052,8430
1534546800,376762,197134,115836,160238,252213,19391,8713
1533942000,395258,206399,128830,168728,256978,20133,9452
1533337200,389722,200060,128993,171021,252422,18641,8307
1532732400,383062,197050,125359,167231,248879,18781,8823
1532127600,360712,188221,117887,154147,234080,18343,8745
1531522800,348362,175822,112866,154817,226410,17723,9086
1530918000,344593,171646,110566,153058,223558,19890,10469
1530313200,317874,159374,112211,141497,197649,17004,8014
1529708400,321229,164690,118414,137323,192222,19216,10594
1529103600,323275,162170,129663,142934,184574,18172,9038
1528498800,314824,153492,131214,143967,173724,17364,9885
1527894000,316715,149229,120884,150031,186627,17454,9203
1527289200,314820,147233,118316,149558,187366,18028,9138
1526684400,300829,145113,113121,137917,178835,17800,8873
1526079600,287382,139006,113519,132304,165099,16073,8765
1525474800,301577,146268,115948,139945,176645,15362,8983
1524870000,297863,147069,104054,134608,184795,16188,9014
1524265200,305172,152978,102646,132236,193894,19959,8632
1523660400,318356,154411,115871,144725,193143,19219,9341
1523055600,323696,154091,113425,148011,200598,21594,9673
1522450800,316408,150863,114194,147142,193122,18403,9091
1521849600,305647,149505,111996,137754,185062,18390,8591
1521244800,289429,138485,107100,133310,175710,17634,6619
1520640000,281227,139915,108371,124073,164300,17239,8556
1520035200,266317,133880,99542,115111,158145,17327,8630
1519430400,254798,130636,91750,105540,153379,18622,9669
1518825600,259082,135600,106149,107686,144334,15797,8599
1518220800,287125,149632,112320,120146,165736,17346,9069
1517616000,273505,141419,106815,115425,157964,16660,8726
1517011200,281894,143582,104707,121159,168520,17153,8668
1516406400,271591,138267,102729,116617,159981,16707,8881
1515801600,253806,123066,95979,116032,148855,14709,8972
1515196800,252096,126328,92525,111295,150958,14473,8613
1514592000,255194,131048,88731,108306,158101,15840,8361
1513987200,252035,123565,82567,112391,161622,16079,7846
1513382400,248848,121803,83225,111095,157470,15949,8154
1512777600,220200,105378,81917,101452,129800,13370,8484
1512172800,222326,106485,78685,102932,135766,12909,7876
1511568000,227813,112574,78917,101018,140691,14222,8206
1510963200,243209,122909,91650,105836,143062,14464,8496
1510358400,279467,138823,105339,124640,165250,16003,8877
1509753600,277011,139203,110014,121478,158689,16331,8308
1509145200,276489,141082,110763,119198,156803,16210,8924
1508540400,266030,134686,108166,115514,148577,15829,9286
1507935600,254430,123120,103309,118219,142932,13092,8189
1507330800,247485,119991,103374,114136,136167,13358,7943
1506726000,224494,111061,105212,102763,111214,10671,8069
1506121200,226543,110405,102497,106108,116167,10031,7880
1505516400,238749,118486,99058,108599,131979,11666,7713
1504911600,243182,124539,104738,106042,129672,12600,8770
1504306800,227489,119896,105166,96318,114465,11275,7858
1503702000,214970,114323,106351,90163,100734,10484,7887
1503097200,219011,112996,118587,96728,92031,9287,8393
1502492400,254646,126781,132242,117964,113605,9900,8800
1501887600,257929,128718,123519,119157,124931,10053,9479
1501282800,264958,131304,117357,123753,139354,9901,8246
1500678000,266276,131174,111595,124684,146371,10417,8309
1500073200,271284,133223,102972,127700,159838,10362,8474
1499382000,270794,129655,101494,128997,160144,12142,9155
1498863600,267306,127958,97864,126883,160810,12465,8632
1498258800,254581,120910,97839,120044,147227,13627,9514
1497654000,257027,128228,110362,115180,137328,13619,9337
1497049200,275537,130743,115968,131549,150152,13245,9416
1496444400,258314,126688,118824,119950,130531,11677,8961
1495839600,256003,125010,120338,118338,126163,12654,9502
1495234800,248628,122086,118768,115132,120170,11409,9690
1494630000,246535,122339,121173,113224,115865,10971,9497
1494025200,246039,124186,121752,110428,114570,11424,9718
1493420400,240824,120176,122420,109103,109008,11545,9396
1492815600,223442,105122,127226,107681,87751,10640,8465
1492210800,244321,115202,131583,117784,104535,11336,8204
1491606000,238154,112486,127898,113946,101958,11722,8299
1491001200,227604,107321,123005,108789,95900,11494,8699
1490400000,217710,100899,126268,105806,83138,11006,8305
1489795200,212704,100248,123049,101569,81461,10887,8193
1489190400,205724,97241,123187,98158,74746,10323,7788
1488585600,204621,94980,124236,99589,71989,10051,8396
1487980800,199637,90911,124684,98240,67229,10486,7723
1487376000,197783,91367,121021,95941,68915,10475,7846
1486771200,215740,103352,135585,101288,72314,11098,7840
1486166400,216814,99562,137144,106940,72394,10313,7278
1485561600,212781,97904,135700,104350,69628,10526,7453
1484956800,210926,98759,129350,101788,73353,10379,8222
1484352000,221799,106616,130062,104012,83701,11170,8036
1483747200,229982,113007,130730,105130,91233,11844,8017
1483142400,225314,110478,131173,103642,86666,11194,7475
1482537600,218739,104706,133803,101987,77960,12045,6976
1481932800,214889,104026,134976,98769,72797,12094,7116
1481328000,223980,105915,144015,106271,73369,11794,6597
1480723200,217890,97460,153047,108227,58498,12203,6345
1480118400,219703,92525,156350,115004,56959,12174,6394
1479513600,232722,97504,163665,122951,62287,12268,6771
1478908800,279072,109630,181904,156733,88791,12709,8376
1478304000,265143,100341,170041,152443,86895,12359,8206
1477695600,252986,98572,163799,141869,80974,12546,8214
1477090800,233858,94984,149067,126413,77521,12460,7270
1476486000,224681,94416,141522,117567,76562,12698,6598
1475881200,222978,91630,139178,118664,76956,12685,6844
1475276400,225155,91357,144190,121614,74283,12184,6682
1474671600,221337,85477,139791,123818,73991,12041,7555
1474066800,211508,84646,136710,115409,67374,11452,7424
1473462000,215377,85734,139391,117374,68729,12269,7258
1472857200,198454,84151,126431,102656,64967,11646,7055
1472252400,197230,81489,124324,103505,65897,12235,7009
